guide,target,active,center,scale
HDAC5_5,HDAC5,0,-0.01136,0.2194
HDAC5_6,HDAC5,0,0.007857,0.1826
HDGF_1,HDGF,0,-0.02006,0.1956
HDGF_2,HDGF,0,-0.02331,0.2697
HDGF_3,HDGF,0,-0.005648,0.2608
HDGF_4,HDGF,0,-0.04141,0.4171
HDGF_5,HDGF,0,-0.002881,0.1155
HDGF_6,HDGF,0,-0.001567,0.1187
HDX_1,HDX,0,0.0002167,0.1109
HDX_2,HDX,0,-0.004813,0.1509
HDX_3,HDX,0,-0.0821,0.3888
HDX_4,HDX,1,-0.0002103,0.1063
HDX_5,HDX,1,-0.001893,0.08648
HDX_6,HDX,0,0.001234,0.188
HELT_1,HELT,0,-0.03414,0.2238
HELT_2,HELT,0,-0.01568,0.3226
HELT_3,HELT,0,-0.008503,0.1945
HELT_4,HELT,0,-0.00637,0.1906
HELT_5,HELT,0,-0.003068,0.1848
HELT_6,HELT,0,-0.01227,0.1132
HELZ2_P1_1,HELZ2,0,-0.01278,0.1493
HELZ2_P1_2,HELZ2,0,-0.007719,0.2324
HELZ2_P1_3,HELZ2,0,-0.02595,0.3322
HELZ2_P1_4,HELZ2,0,-0.0478,0.4293
HELZ2_P1_5,HELZ2,0,-0.00718,0.1395
HELZ2_P1_6,HELZ2,0,-0.007786,0.09539
HELZ2_P2_1,HELZ2,0,-0.01989,0.3451
HELZ2_P2_2,HELZ2,0,-0.02861,0.3484
HELZ2_P2_3,HELZ2,0,-0.05278,0.4299
HELZ2_P2_4,HELZ2,0,-0.03701,0.4085
HELZ2_P2_5,HELZ2,0,-0.001322,0.2052
HELZ2_P2_6,HELZ2,0,-0.03365,0.2643
HES1_1,HES1,0,-0.03218,0.2086
HES1_2,HES1,0,-0.006749,0.1771
HES1_3,HES1,0,-0.02583,0.2924
HES1_4,HES1,0,-0.007785,0.09625
HES1_5,HES1,0,-0.007395,0.1383
HES1_6,HES1,0,-0.004265,0.1397
HES2_P1_1,HES2,0,0.002046,0.1739
HES2_P1_2,HES2,0,0.0001307,0.1253
HES2_P1_3,HES2,0,-0.0467,0.4975
HES2_P1_4,HES2,0,-0.02579,0.4147
HES2_P1_5,HES2,0,-8.78e-05,0.06611
HES2_P1_6,HES2,0,-0.01597,0.2233
HES2_P2_1,HES2,0,-0.005754,0.1066
HES2_P2_2,HES2,0,0.001866,0.1662
HES2_P2_3,HES2,0,-0.003354,0.2626
HES2_P2_4,HES2,0,-0.0139,0.202
HES2_P2_5,HES2,0,-0.002789,0.09823
HES2_P2_6,HES2,0,-0.009685,0.1465
HES3_1,HES3,0,0.005113,0.172
HES3_2,HES3,0,-0.03283,0.2168
HES3_3,HES3,0,-0.01265,0.155
HES3_4,HES3,0,0.0145,0.1316
HES3_5,HES3,0,-0.01025,0.129
HES3_6,HES3,0,-0.003677,0.1024
HES4_1,HES4,0,-0.02518,0.2089
HES4_2,HES4,0,-0.01421,0.2712
HES4_3,HES4,0,-0.03818,0.349
HES4_4,HES4,0,-0.01066,0.1973
HES4_5,HES4,0,-0.001123,0.09559
HES4_6,HES4,0,-0.002477,0.267
HES5_1,HES5,0,-0.002249,0.1601
HES5_2,HES5,0,-0.002302,0.1151
HES5_3,HES5,0,-0.04333,0.2526
HES5_4,HES5,0,-0.1018,0.5441
HES5_5,HES5,0,0.001493,0.1172
HES5_6,HES5,0,-0.007029,0.08891
HES6_1,HES6,0,-0.005459,0.246
HES6_2,HES6,0,-0.008282,0.1915
HES6_3,HES6,0,0.000211,0.08985
HES6_4,HES6,0,-0.007925,0.1966
HES6_5,HES6,0,-0.0003608,0.1132
HES6_6,HES6,0,0.004505,0.1463
HES7_1,HES7,0,-0.04693,0.4363
HES7_2,HES7,0,-0.02223,0.2124
HES7_3,HES7,0,-0.005078,0.2178
HES7_4,HES7,0,0.001536,0.1874
HES7_5,HES7,0,-0.02455,0.2161
HES7_6,HES7,0,-0.005124,0.07353
HESX1_P1_1,HESX1,0,-0.006317,0.1665
HESX1_P1_2,HESX1,0,-0.01046,0.1316
HESX1_P1_3,HESX1,0,-0.002514,0.1851
HESX1_P1_4,HESX1,0,-0.02785,0.2505
HESX1_P1_5,HESX1,0,-0.01158,0.17
HESX1_P1_6,HESX1,0,0.002829,0.1288
HESX1_P2_1,HESX1,0,0.003508,0.1638
HESX1_P2_2,HESX1,0,-0.008979,0.1282
HESX1_P2_3,HESX1,0,-0.01557,0.1859
HESX1_P2_4,HESX1,0,-0.008756,0.2413
HESX1_P2_5,HESX1,0,-0.007368,0.1135
HESX1_P2_6,HESX1,0,0.006527,0.1464
HEY1_1,HEY1,0,-0.005043,0.1628
HEY1_2,HEY1,0,-0.0188,0.2401
HEY1_3,HEY1,0,-0.007893,0.2613
HEY1_4,HEY1,0,-0.0177,0.1417
HEY1_5,HEY1,0,-0.001097,0.1396
HEY1_6,HEY1,0,0.01345,0.2187
HEY2_1,HEY2,0,-0.01641,0.221
HEY2_2,HEY2,0,-0.01198,0.0987
HEY2_3,HEY2,0,0.007487,0.196
HEY2_4,HEY2,0,-0.02545,0.3119
HEY2_5,HEY2,0,-0.02399,0.2859
HEY2_6,HEY2,0,-0.00956,0.167
HEYL_1,HEYL,0,-0.004432,0.2184
HEYL_2,HEYL,0,-0.002052,0.1526
HEYL_3,HEYL,0,-0.008825,0.2681
HEYL_4,HEYL,0,-0.004596,0.1629
HEYL_5,HEYL,0,-0.01433,0.1972
HEYL_6,HEYL,0,-0.01076,0.2046
HHEX_1,HHEX,0,-0.001303,0.1612
HHEX_2,HHEX,0,-0.02876,0.2497
HHEX_3,HHEX,0,-0.04631,0.3576
HHEX_4,HHEX,0,-0.02652,0.2776
HHEX_5,HHEX,0,-0.01057,0.1064
HHEX_6,HHEX,0,-0.006388,0.1538
HIC1_1,HIC1,0,0.004116,0.2168
HIC1_2,HIC1,0,-0.008437,0.2621
HIC1_3,HIC1,0,-0.3656,0.3748
HIC1_4,HIC1,0,-0.00866,0.09991
HIC1_5,HIC1,0,-0.005675,0.1311
HIC1_6,HIC1,0,-0.002982,0.162
HIC2_P1_1,HIC2,1,-0.01665,0.1872
HIC2_P1_2,HIC2,1,-0.01524,0.222
HIC2_P1_3,HIC2,1,-0.005851,0.1308
HIC2_P1_4,HIC2,0,-0.01464,0.2174
HIC2_P1_5,HIC2,0,-0.004229,0.1208
HIC2_P1_6,HIC2,0,-0.005729,0.1841
HIC2_P2_1,HIC2,0,-0.03182,0.3077
HIC2_P2_2,HIC2,0,-0.001765,0.1951
HIC2_P2_3,HIC2,0,0.00431,0.1068
HIC2_P2_4,HIC2,0,0.001912,0.1662
HIC2_P2_5,HIC2,0,-0.01479,0.2062
HIC2_P2_6,HIC2,0,-0.001084,0.09959
HIF1A_1,HIF1A,0,0.005712,0.1167
HIF1A_2,HIF1A,0,-0.004961,0.1354
HIF1A_3,HIF1A,0,-0.02218,0.2084
HIF1A_4,HIF1A,0,-0.01304,0.1966
HIF1A_5,HIF1A,0,-0.002245,0.1169
HIF1A_6,HIF1A,0,-0.02424,0.2206
HIF3A_P1_1,HIF3A,0,0.009309,0.2561
HIF3A_P1_2,HIF3A,0,-0.02151,0.233
HIF3A_P1_3,HIF3A,0,-0.03026,0.2072
HIF3A_P1_4,HIF3A,0,-0.03626,0.3464
HIF3A_P1_5,HIF3A,0,-0.0227,0.2203
HIF3A_P1_6,HIF3A,0,8.585e-05,0.07925
HIF3A_P2_1,HIF3A,0,-0.03149,0.2118
HIF3A_P2_2,HIF3A,0,-0.006097,0.1488
HIF3A_P2_3,HIF3A,0,-0.0008238,0.1786
HIF3A_P2_4,HIF3A,0,-0.009969,0.1653
HIF3A_P2_5,HIF3A,0,-0.002872,0.2039
HIF3A_P2_6,HIF3A,0,0.001451,0.07317
HINFP_3,HINFP,0,-0.0729,0.6465
HINFP_4,HINFP,0,-0.04226,0.3273
HINFP_5,HINFP,0,-0.1733,0.5495
HINFP_6,HINFP,0,-0.02849,0.2219
HIRA_P1_1,HIRA,1,-0.02508,0.2449
HIRA_P1_2,HIRA,1,-0.2912,0.5696
HIRA_P1_3,HIRA,0,-0.002378,0.1612
HIRA_P1_4,HIRA,0,0.002258,0.2191
HIRA_P1_5,HIRA,0,-0.0002547,0.17
HIRA_P1_6,HIRA,0,-0.001066,0.1099
HIRA_P2_1,HIRA,0,-0.007666,0.1834
HIRA_P2_2,HIRA,0,-0.01244,0.2225
HIRA_P2_3,HIRA,0,-0.01227,0.1984
HIRA_P2_4,HIRA,0,-0.03211,0.1915
HIRA_P2_5,HIRA,0,-0.02056,0.1872
HIRA_P2_6,HIRA,0,-0.014,0.09516
HIVEP1_1,HIVEP1,0,-0.01551,0.1656
HIVEP1_2,HIVEP1,0,-0.009927,0.2539
HIVEP1_3,HIVEP1,0,-0.03535,0.2948
HIVEP1_4,HIVEP1,0,-0.01271,0.1971
HIVEP1_5,HIVEP1,0,-0.0101,0.139
HIVEP1_6,HIVEP1,0,-0.000653,0.2386
HIVEP2_1,HIVEP2,0,-0.02278,0.1641
HIVEP2_2,HIVEP2,0,-0.00809,0.109
HIVEP2_3,HIVEP2,0,0.0008443,0.1384
HIVEP2_4,HIVEP2,0,0.01392,0.2476
HIVEP2_5,HIVEP2,0,0.002451,0.09237
HIVEP2_6,HIVEP2,0,-0.004254,0.08652
HIVEP3_P1_1|HIVEP3_P3_2,HIVEP3|HIVEP3,0,-0.01139,0.1306
HIVEP3_P1_2|HIVEP3_P3_6,HIVEP3|HIVEP3,0,-0.005921,0.09303
HIVEP3_P1_3,HIVEP3,0,-0.01998,0.1507
HIVEP3_P1_4,HIVEP3,0,-0.1336,0.568
HIVEP3_P1_5,HIVEP3,0,-0.02015,0.1291
HIVEP3_P1_6,HIVEP3,0,-7.559e-05,0.1598
HIVEP3_P2_1,HIVEP3,0,0.008914,0.2236
HIVEP3_P2_2,HIVEP3,0,-0.00709,0.1733
HIVEP3_P2_3,HIVEP3,0,-0.03947,0.2454
HIVEP3_P2_4,HIVEP3,0,-0.04337,0.308
HIVEP3_P2_5,HIVEP3,0,0.01114,0.2155
HIVEP3_P2_6,HIVEP3,0,-0.001053,0.1092
HIVEP3_P3_1,HIVEP3,0,0.009489,0.1849
HIVEP3_P3_3,HIVEP3,0,-0.03222,0.2691
HIVEP3_P3_4,HIVEP3,0,0.001431,0.1688
HIVEP3_P3_5,HIVEP3,0,-0.01459,0.1575
HKR1_P1_1,HKR1,0,-0.002139,0.1833
HKR1_P1_2,HKR1,0,-0.01125,0.2977
HKR1_P1_3,HKR1,0,-0.001177,0.1908
HKR1_P1_4,HKR1,0,-0.01389,0.2808
HKR1_P1_5,HKR1,0,-0.001634,0.1616
HKR1_P1_6,HKR1,0,0.002917,0.09577
HKR1_P2_1,HKR1,0,-0.006469,0.1061
HKR1_P2_2,HKR1,0,-0.02867,0.2678
HKR1_P2_3,HKR1,0,-0.0234,0.284
HKR1_P2_4,HKR1,0,-0.01945,0.2576
HKR1_P2_5,HKR1,0,-0.02422,0.2747
HKR1_P2_6,HKR1,0,0.007253,0.1303
HLF_P1_1,HLF,0,0.0003309,0.2211
HLF_P1_2,HLF,0,-0.01236,0.1417
HLF_P1_3,HLF,0,0.005514,0.1759
HLF_P1_4,HLF,0,-0.002549,0.3113
HLF_P1_5,HLF,0,-0.005298,0.1429
HLF_P1_6,HLF,0,-0.01837,0.1693
HLF_P2_1,HLF,0,-0.002024,0.2349
HLF_P2_2,HLF,0,-0.001634,0.1693
HLF_P2_3,HLF,0,-0.008003,0.1416
HLF_P2_4,HLF,0,-0.02935,0.1762
HLF_P2_5,HLF,0,-0.008111,0.1344
HLF_P2_6,HLF,0,-0.0005164,0.1096
HLTF_1,HLTF,0,0.000257,0.1373
HLTF_2,HLTF,0,-0.001353,0.1526
HLTF_3,HLTF,0,0.008122,0.3299
HLTF_4,HLTF,0,-0.0199,0.2358
HLTF_5,HLTF,0,-0.02476,0.2159
HLTF_6,HLTF,0,-0.001588,0.09046
HLX_1,HLX,0,-0.001795,0.2149
HLX_2,HLX,0,-0.004974,0.08375
HLX_3,HLX,0,-0.0186,0.2182
HLX_4,HLX,0,-0.01475,0.2012
HLX_5,HLX,0,-0.0007642,0.1169
HLX_6,HLX,0,-0.03271,0.2084
HMBOX1_1,HMBOX1,0,0.0007112,0.1636
HMBOX1_2,HMBOX1,0,-0.02155,0.195
HMBOX1_3,HMBOX1,0,0.001791,0.1483
HMBOX1_4,HMBOX1,0,-0.005473,0.2232
HMBOX1_5,HMBOX1,0,-0.01082,0.1424
HMBOX1_6,HMBOX1,0,-0.004041,0.1181
HMG20A_1,HMG20A,0,-0.006659,0.1337
HMG20A_2,HMG20A,0,-0.008542,0.1623
HMG20A_3,HMG20A,0,-0.04916,0.3051
HMG20A_4,HMG20A,0,-0.02116,0.1238
HMG20A_5,HMG20A,0,-0.009734,0.0809
HMG20A_6,HMG20A,0,-0.01183,0.1146
HMG20B_P1_2,HMG20B,0,-0.0108,0.1763
HMG20B_P1_3,HMG20B,0,-0.0472,0.2531
HMG20B_P1_4,HMG20B,0,-0.01601,0.2114
HMG20B_P1_5,HMG20B,0,0.0005134,0.1336
HMG20B_P1_6,HMG20B,0,-0.006598,0.1281
HMG20B_P2_1,HMG20B,0,-0.004902,0.1083
HMG20B_P2_2,HMG20B,0,-0.02392,0.2498
HMG20B_P2_3,HMG20B,0,-0.006479,0.2125
HMG20B_P2_4,HMG20B,0,-0.01755,0.2627
HMG20B_P2_5,HMG20B,0,-0.03723,0.2927
HMG20B_P2_6,HMG20B,0,-0.006041,0.105
HMGA1_1,HMGA1,0,-0.007736,0.1403
HMGA1_2,HMGA1,0,-0.02829,0.2249
HMGA1_3,HMGA1,0,-0.02204,0.1925
HMGA1_4,HMGA1,0,0.0009528,0.1528
HMGA1_5,HMGA1,0,-0.00668,0.1323
HMGA1_6,HMGA1,0,-0.01336,0.1716
HMGA2_1,HMGA2,0,-0.0138,0.1706
HMGA2_2,HMGA2,0,-0.01063,0.1435
HMGA2_3,HMGA2,0,-0.006867,0.1815
HMGA2_4,HMGA2,0,-0.00353,0.2336
HMGA2_5,HMGA2,0,-0.001992,0.07794
HMGA2_6,HMGA2,0,-0.01127,0.1714
HMGB1_P1_1,HMGB1,0,-0.01224,0.17
HMGB1_P1_2,HMGB1,0,-0.03628,0.3822
HMGB1_P1_3,HMGB1,0,-0.01559,0.2957
HMGB1_P1_4,HMGB1,0,0.01356,0.3072
HMGB1_P1_5,HMGB1,0,-0.007954,0.1409
HMGB1_P1_6,HMGB1,0,0.006427,0.1068
HMGB1_P2_1,HMGB1,0,-0.02889,0.2656
HMGB1_P2_2,HMGB1,0,-0.0339,0.2515
HMGB1_P2_3,HMGB1,0,-0.01852,0.2923
HMGB1_P2_4,HMGB1,0,-0.02715,0.4517
HMGB1_P2_5,HMGB1,0,-0.003548,0.1436
HMGB1_P2_6,HMGB1,0,-0.01585,0.1302
HMGB2_1,HMGB2,0,-0.006693,0.1683
HMGB2_2,HMGB2,0,-0.03398,0.2166
HMGB2_3,HMGB2,0,-0.02927,0.215
HMGB2_4,HMGB2,0,-0.04865,0.3048
HMGB2_5,HMGB2,0,-0.005475,0.1003
HMGB2_6,HMGB2,0,-0.00219,0.0981
HMGB3_1,HMGB3,0,-0.1279,0.4939
HMGB3_2,HMGB3,0,-0.0205,0.2931
HMGB3_3,HMGB3,0,-0.003837,0.1993
HMGB3_4,HMGB3,0,-0.005244,0.1779
HMGB3_5,HMGB3,0,-0.004624,0.09486
HMGB3_6,HMGB3,0,0.01063,0.1545
HMGB4_1,HMGB4,0,-0.002184,0.2085
HMGB4_2,HMGB4,0,0.004305,0.2408
HMGB4_3,HMGB4,0,-0.002314,0.1406
HMGB4_4,HMGB4,0,-0.0414,0.3412
HMGB4_5,HMGB4,0,-0.0003741,0.1089
HMGB4_6,HMGB4,0,-0.02215,0.1177
HMGN2_1,HMGN2,0,0.004421,0.113
HMGN2_2,HMGN2,0,-0.01166,0.1606
HMGN2_3,HMGN2,0,-0.01639,0.1596
HMGN2_4,HMGN2,0,-0.03253,0.2499
HMGN2_5,HMGN2,0,-0.01169,0.1003
HMGN2_6,HMGN2,0,-0.007219,0.09964
HMGN3_1,HMGN3,0,-0.01376,0.1172
HMGN3_2,HMGN3,0,0.005555,0.2509
HMGN3_3,HMGN3,0,0.0004798,0.2001
HMGN3_4,HMGN3,0,-0.01981,0.2773
HMGN3_5,HMGN3,0,-0.0355,0.285
HMGN3_6,HMGN3,0,0.006571,0.2247
HMGXB3_1,HMGXB3,0,-0.03205,0.2578
HMGXB3_2,HMGXB3,1,-0.0008279,0.1398
HMGXB3_3,HMGXB3,0,-0.006935,0.2251
HMGXB3_4,HMGXB3,0,-0.006248,0.2749
HMGXB3_5,HMGXB3,0,-0.002571,0.1574
HMGXB3_6,HMGXB3,1,-0.004852,0.08304
HMGXB4_1,HMGXB4,0,-0.004522,0.1031
HMGXB4_2,HMGXB4,0,-0.0009873,0.1401
HMGXB4_3,HMGXB4,0,-0.006468,0.2423
HMGXB4_4,HMGXB4,0,-0.00567,0.2148
HMGXB4_5,HMGXB4,0,-0.0108,0.2247
HMGXB4_6,HMGXB4,0,4.523e-05,0.1194
HMX1_1,HMX1,0,-0.004565,0.1319
HMX1_2,HMX1,0,-0.006155,0.171
HMX1_3,HMX1,0,-0.001026,0.1318
HMX1_4,HMX1,0,-0.01038,0.2113
HMX1_5,HMX1,0,-0.002081,0.1783
HMX1_6,HMX1,0,-0.008341,0.1051
HMX2_1,HMX2,0,-0.04572,0.3271
HMX2_2,HMX2,0,-0.05619,0.3557
HMX2_3,HMX2,0,-0.02963,0.3376
HMX2_4,HMX2,0,-0.02665,0.3927
HMX2_5,HMX2,0,-0.02064,0.2042
HMX2_6,HMX2,0,-0.008179,0.1145
HMX3_1,HMX3,0,-0.001027,0.1849
HMX3_2,HMX3,0,-0.01933,0.2217
HMX3_3,HMX3,0,-0.02191,0.3295
HMX3_4,HMX3,0,-0.03991,0.2836
HMX3_5,HMX3,0,0.004997,0.1326
HMX3_6,HMX3,0,0.005054,0.1414
HNF1A_1,HNF1A,0,-0.006096,0.09823
HNF1A_2,HNF1A,0,-0.01396,0.2842
HNF1A_3,HNF1A,0,-0.01821,0.1872
HNF1A_4,HNF1A,0,0.01529,0.2009
HNF1A_5,HNF1A,0,-0.003319,0.0891
HNF1A_6,HNF1A,0,0.003913,0.0966
HNF1B_1,HNF1B,0,-0.01301,0.2182
HNF1B_2,HNF1B,0,0.006207,0.1353
HNF1B_3,HNF1B,0,-0.02834,0.3826
HNF1B_4,HNF1B,0,-0.04804,0.288
HNF1B_5,HNF1B,0,-0.01032,0.127
HNF1B_6,HNF1B,0,-0.0138,0.2469
HNF4A_1,HNF4A,0,-0.01552,0.2328
HNF4A_2,HNF4A,0,0.001972,0.3728
HNF4A_3,HNF4A,0,-0.01671,0.2262
HNF4A_4,HNF4A,0,4.359e-05,0.1392
HNF4A_5,HNF4A,0,-0.004346,0.1217
HNF4A_6,HNF4A,0,-0.01903,0.3584
HNF4G_P1_1,HNF4G,0,-0.002065,0.1457
HNF4G_P1_2,HNF4G,0,-0.0008018,0.1327
HNF4G_P1_3,HNF4G,0,-0.01256,0.2509
HNF4G_P1_4,HNF4G,0,-0.02019,0.1692
HNF4G_P1_5,HNF4G,0,0.003064,0.1843
HNF4G_P1_6,HNF4G,0,0.01927,0.1659
HNF4G_P2_1,HNF4G,0,-0.004578,0.1373
HNF4G_P2_2,HNF4G,0,-0.05245,0.403
HNF4G_P2_3,HNF4G,0,-0.01425,0.2448
HNF4G_P2_4,HNF4G,0,-0.001806,0.1484
HNF4G_P2_5,HNF4G,0,-0.001628,0.1791
HNF4G_P2_6,HNF4G,0,-0.003182,0.07762
HNRNPK_1,HNRNPK,0,-0.0184,0.2681
HNRNPK_2,HNRNPK,0,-0.01831,0.1241
HNRNPK_3,HNRNPK,0,-0.005056,0.1808
HNRNPK_4,HNRNPK,0,0.0001865,0.103
HNRNPK_5,HNRNPK,0,-0.01877,0.1601
HNRNPK_6,HNRNPK,0,-0.01006,0.1182
HNRNPU_1,HNRNPU,0,-0.001331,0.1354
HNRNPU_2,HNRNPU,0,-0.001812,0.1034
HNRNPU_3,HNRNPU,0,-0.01063,0.2483
HNRNPU_4,HNRNPU,0,-0.02637,0.1734
HNRNPU_5,HNRNPU,0,-0.005344,0.1363
HNRNPU_6,HNRNPU,0,-0.001153,0.05677
HOMEZ_1,HOMEZ,0,-0.0249,0.2954
HOMEZ_2,HOMEZ,0,-0.002653,0.1619
HOMEZ_3,HOMEZ,0,-0.006155,0.1799
HOMEZ_4,HOMEZ,0,-0.01234,0.2294
HOMEZ_5,HOMEZ,0,-0.02103,0.1675
HOMEZ_6,HOMEZ,0,0.003134,0.1824
HOPX_P1_1,HOPX,0,-0.001367,0.1067
HOPX_P1_2,HOPX,0,-0.02116,0.2394
HOPX_P1_3,HOPX,0,-0.01303,0.169
HOPX_P1_4,HOPX,0,-0.02922,0.1765
HOPX_P1_5,HOPX,0,-0.009482,0.1217
HOPX_P1_6,HOPX,0,-2.426e-05,0.1285
HOPX_P2_1,HOPX,0,0.02846,0.2177
HOPX_P2_2,HOPX,0,0.01934,0.2458
HOPX_P2_3,HOPX,0,-0.007838,0.1197
HOPX_P2_4,HOPX,0,-0.03408,0.2071
HOPX_P2_5,HOPX,0,-0.008281,0.241
HOPX_P2_6,HOPX,0,-0.003534,0.1352
HOXA10_1,HOXA10,0,-0.03772,0.3873
HOXA10_2,HOXA10,0,-0.01849,0.177
HOXA10_3,HOXA10,0,-0.0228,0.1768
HOXA10_4,HOXA10,0,-0.03308,0.3752
HOXA10_5,HOXA10,0,-0.002458,0.152
HOXA10_6,HOXA10,0,-0.005669,0.06615
HOXA11_1,HOXA11,0,-0.003366,0.09674
HOXA11_2,HOXA11,0,0.005552,0.1741
HOXA11_3,HOXA11,0,-0.00883,0.172
HOXA11_4,HOXA11,0,-0.01531,0.1469
HOXA11_5,HOXA11,0,-0.007044,0.1555
HOXA11_6,HOXA11,0,-0.008664,0.2163
HOXA13_1,HOXA13,0,-0.01501,0.1648
HOXA13_2,HOXA13,0,-0.1638,0.5224
HOXA13_3,HOXA13,0,-0.01364,0.2306
HOXA13_4,HOXA13,0,-0.01848,0.1416
HOXA13_5,HOXA13,0,-0.00369,0.1071
HOXA13_6,HOXA13,0,-0.008797,0.1449
HOXA1_1,HOXA1,0,0.005042,0.1196
HOXA1_2,HOXA1,0,-0.008536,0.1246
HOXA1_3,HOXA1,0,-0.08493,0.5086
HOXA1_4,HOXA1,0,-0.08934,0.5174
HOXA1_5,HOXA1,0,0.002111,0.07843
HOXA1_6,HOXA1,0,-0.005871,0.138
HOXA2_1,HOXA2,0,-0.001331,0.1945
HOXA2_2,HOXA2,0,-0.01437,0.177
HOXA2_3,HOXA2,0,-0.03721,0.2521
HOXA2_4,HOXA2,0,-0.02275,0.1682
HOXA2_5,HOXA2,0,-0.03948,0.2047
HOXA2_6,HOXA2,0,-0.008864,0.1768
HOXA3_P1_1,HOXA3,0,0.0007996,0.1651
HOXA3_P1_2,HOXA3,0,-0.03054,0.3065
HOXA3_P1_3,HOXA3,0,-0.02762,0.2434
HOXA3_P1_4,HOXA3,0,-0.007175,0.1379
HOXA3_P1_5,HOXA3,0,-0.008464,0.1512
HOXA3_P1_6,HOXA3,0,-0.00555,0.09545
HOXA3_P2_1,HOXA3,0,-0.01239,0.1462
HOXA3_P2_2,HOXA3,0,-0.02177,0.171
HOXA3_P2_3,HOXA3,0,-0.01577,0.1988
HOXA3_P2_4,HOXA3,0,-0.02581,0.2213
HOXA3_P2_5,HOXA3,0,-0.01003,0.1603
HOXA3_P2_6,HOXA3,0,0.0113,0.2046
HOXA4_1,HOXA4,0,0.0008419,0.1991
HOXA4_2,HOXA4,0,0.003567,0.1432
HOXA4_3,HOXA4,0,0.02602,0.1777
HOXA4_4,HOXA4,0,-0.003246,0.1254
HOXA4_5,HOXA4,0,0.00241,0.1186
HOXA4_6,HOXA4,0,-0.0007356,0.1523
HOXA5_1,HOXA5,0,0.002042,0.1352
HOXA5_2,HOXA5,0,0.002857,0.1374
HOXA5_3,HOXA5,0,-0.01023,0.1611
HOXA5_4,HOXA5,0,-0.0245,0.2202
HOXA5_5,HOXA5,0,-0.0006778,0.113
HOXA5_6,HOXA5,0,-0.002782,0.06137
HOXA6_1,HOXA6,0,-0.008173,0.1724
HOXA6_2,HOXA6,0,-0.005715,0.1752
HOXA6_3,HOXA6,0,-0.05493,0.3524
HOXA6_4,HOXA6,0,-0.01599,0.2057
HOXA6_5,HOXA6,0,-0.005041,0.2305
HOXA6_6,HOXA6,0,0.002232,0.08895
HOXA7_1,HOXA7,0,-0.02173,0.1931
HOXA7_2,HOXA7,0,-0.006395,0.1006
HOXA7_3,HOXA7,0,-0.006488,0.1513
HOXA7_4,HOXA7,0,5.427e-05,0.07504
HOXA7_5,HOXA7,0,-0.01212,0.1664
HOXA7_6,HOXA7,0,-0.009715,0.09576
HOXA9_1,HOXA9,0,-0.009549,0.1626
HOXA9_2,HOXA9,0,-0.006588,0.1305
HOXA9_3,HOXA9,0,-0.03795,0.3418
HOXA9_4,HOXA9,0,-0.01256,0.2559
HOXA9_5,HOXA9,0,-0.006617,0.1147
HOXA9_6,HOXA9,0,-0.01019,0.1733
HOXB13_1,HOXB13,0,-0.001952,0.2386
HOXB13_2,HOXB13,0,-0.00347,0.1367
HOXB13_3,HOXB13,0,-0.06269,0.4356
HOXB13_4,HOXB13,0,0.009336,0.1679
HOXB13_5,HOXB13,0,-0.009521,0.1675
HOXB13_6,HOXB13,0,-0.002598,0.2202
HOXB1_1,HOXB1,0,-0.0218,0.2388
HOXB1_2,HOXB1,0,-0.01535,0.2029
HOXB1_3,HOXB1,0,-0.004284,0.2068
HOXB1_4,HOXB1,0,0.002841,0.2236
HOXB1_5,HOXB1,0,-0.009823,0.2098
HOXB1_6,HOXB1,0,-0.01301,0.113
HOXB2_1,HOXB2,0,-0.01779,0.1437
HOXB2_2,HOXB2,0,-0.0735,0.4314
HOXB2_3,HOXB2,0,-0.02785,0.2021
HOXB2_4,HOXB2,0,-0.001724,0.1179
HOXB2_5,HOXB2,0,-0.01949,0.1592
HOXB2_6,HOXB2,0,-0.001937,0.09637
HOXB3_1,HOXB3,0,0.001392,0.1703
HOXB3_2,HOXB3,0,0.003136,0.16
HOXB3_3,HOXB3,0,-0.006338,0.2567
HOXB3_4,HOXB3,0,-0.1748,0.6614
HOXB3_5,HOXB3,0,0.005169,0.1269
HOXB3_6,HOXB3,0,0.003034,0.1081
HOXB4_1,HOXB4,0,-0.008022,0.1499
HOXB4_2,HOXB4,0,-0.04482,0.2963
HOXB4_3,HOXB4,0,-0.02645,0.2024
HOXB4_4,HOXB4,0,-0.04895,0.2732
HOXB4_5,HOXB4,0,-0.003627,0.1446
HOXB4_6,HOXB4,0,-0.003434,0.1823
HOXB5_1,HOXB5,0,-0.002848,0.1419
HOXB5_2,HOXB5,0,-0.0114,0.183
HOXB5_3,HOXB5,0,-0.03322,0.2805
HOXB5_4,HOXB5,0,-0.0008889,0.2828
HOXB5_5,HOXB5,0,-0.008318,0.05673
HOXB5_6,HOXB5,0,-0.0002615,0.1065
HOXB6_P1_1,HOXB6,0,-0.006602,0.1617
HOXB6_P1_2,HOXB6,0,-0.01043,0.2435
HOXB6_P1_3,HOXB6,0,-0.001588,0.1773
HOXB6_P1_4,HOXB6,0,0.01194,0.2949
HOXB6_P1_5,HOXB6,0,-0.01614,0.127
HOXB6_P1_6,HOXB6,0,0.002915,0.1615
HOXB6_P2_1,HOXB6,0,-0.005603,0.1235
HOXB6_P2_2,HOXB6,0,-0.005464,0.1505
HOXB6_P2_3,HOXB6,0,-0.02748,0.227
