guide,target,active,center,scale
ZNF510_5,ZNF510,0,-0.006508,0.1206
ZNF510_6,ZNF510,0,-0.005401,0.08252
ZNF511_1,ZNF511,0,-0.05696,0.3431
ZNF511_2,ZNF511,0,-0.01564,0.1674
ZNF511_3,ZNF511,0,-0.2723,0.641
ZNF511_4,ZNF511,0,-0.1767,0.5532
ZNF511_5,ZNF511,0,-0.001314,0.09473
ZNF511_6,ZNF511,0,-0.006146,0.1644
ZNF512B_1,ZNF512B,0,-0.03684,0.2407
ZNF512B_2,ZNF512B,0,-0.009599,0.1907
ZNF512B_3,ZNF512B,0,-0.0008433,0.1193
ZNF512B_4,ZNF512B,0,-0.01726,0.1358
ZNF512B_5,ZNF512B,0,0.002509,0.1064
ZNF512B_6,ZNF512B,0,-0.003939,0.05428
ZNF512_1,ZNF512,0,-0.003019,0.1552
ZNF512_2,ZNF512,0,-0.01259,0.1515
ZNF512_3,ZNF512,0,-0.01665,0.2037
ZNF512_4,ZNF512,0,0.003432,0.165
ZNF512_5,ZNF512,0,-0.005097,0.1313
ZNF512_6,ZNF512,0,-0.01445,0.2007
ZNF513_1,ZNF513,0,-0.006495,0.2189
ZNF513_2,ZNF513,0,-0.007988,0.1638
ZNF513_3,ZNF513,0,-0.007445,0.149
ZNF513_4,ZNF513,0,0.006652,0.2251
ZNF513_5,ZNF513,0,-0.0336,0.1765
ZNF513_6,ZNF513,0,-0.001862,0.0617
ZNF514_P1_1,ZNF514,0,-0.02763,0.275
ZNF514_P1_2,ZNF514,0,-0.001993,0.1782
ZNF514_P1_3,ZNF514,0,0.001687,0.2045
ZNF514_P1_4,ZNF514,0,0.002372,0.1246
ZNF514_P1_5,ZNF514,0,-0.001089,0.09754
ZNF514_P1_6,ZNF514,0,0.01038,0.2004
ZNF514_P2_1,ZNF514,0,-0.01358,0.1305
ZNF514_P2_2,ZNF514,0,0.0007182,0.06824
ZNF514_P2_3,ZNF514,0,-0.06865,0.4447
ZNF514_P2_4,ZNF514,0,-0.001833,0.09187
ZNF514_P2_5,ZNF514,0,-0.008458,0.09119
ZNF514_P2_6,ZNF514,0,-0.001265,0.08677
ZNF516_1,ZNF516,0,0.0049,0.0994
ZNF516_2,ZNF516,0,-0.03044,0.2109
ZNF516_3,ZNF516,0,-0.007626,0.1644
ZNF516_4,ZNF516,0,0.004307,0.2313
ZNF516_5,ZNF516,0,-0.007457,0.06691
ZNF516_6,ZNF516,0,-0.0066,0.1182
ZNF517_1,ZNF517,0,-0.002146,0.1989
ZNF517_2,ZNF517,0,-0.01278,0.1357
ZNF517_3,ZNF517,0,-0.01327,0.278
ZNF517_4,ZNF517,0,-0.01984,0.1625
ZNF517_5,ZNF517,0,-0.001585,0.1004
ZNF517_6,ZNF517,0,0.001388,0.1724
ZNF518A_1,ZNF518A,0,-0.0147,0.1915
ZNF518A_2,ZNF518A,0,-0.002569,0.1507
ZNF518A_3,ZNF518A,0,-0.02984,0.3047
ZNF518A_4,ZNF518A,0,-0.02445,0.2533
ZNF518A_5,ZNF518A,0,0.001141,0.1109
ZNF518A_6,ZNF518A,0,0.01004,0.1472
ZNF518B_1,ZNF518B,0,-0.02379,0.2016
ZNF518B_2,ZNF518B,0,-0.00632,0.126
ZNF518B_3,ZNF518B,0,0.0007653,0.07458
ZNF518B_4,ZNF518B,0,-0.007953,0.1713
ZNF518B_5,ZNF518B,0,-0.002976,0.1168
ZNF518B_6,ZNF518B,0,-0.007082,0.1429
ZNF519_1,ZNF519,0,-0.009875,0.1756
ZNF519_2,ZNF519,0,-0.001893,0.1607
ZNF519_3,ZNF519,0,-0.02121,0.2451
ZNF519_4,ZNF519,0,-0.0156,0.1655
ZNF519_5,ZNF519,0,0.001816,0.08821
ZNF519_6,ZNF519,0,-0.006024,0.07994
ZNF521_1,ZNF521,0,-0.0002717,0.0842
ZNF521_2,ZNF521,0,-0.00998,0.1802
ZNF521_3,ZNF521,0,-0.01662,0.1804
ZNF521_4,ZNF521,0,-0.003813,0.1589
ZNF521_5,ZNF521,0,0.0007118,0.06966
ZNF521_6,ZNF521,0,0.0007199,0.09432
ZNF524_1,ZNF524,0,-0.01389,0.2222
ZNF524_2,ZNF524,0,-0.008677,0.173
ZNF524_3,ZNF524,0,-0.009382,0.1505
ZNF524_4,ZNF524,0,-0.00337,0.08541
ZNF524_5,ZNF524,0,-0.01729,0.1464
ZNF524_6,ZNF524,0,-0.006123,0.1061
ZNF526_1,ZNF526,0,-0.001647,0.1699
ZNF526_2,ZNF526,0,-0.03735,0.253
ZNF526_3,ZNF526,0,-0.01913,0.2234
ZNF526_4,ZNF526,0,-0.02611,0.1528
ZNF526_5,ZNF526,0,0.001581,0.04145
ZNF526_6,ZNF526,0,-0.003616,0.1073
ZNF527_1,ZNF527,0,0.01128,0.1239
ZNF527_2,ZNF527,0,-0.01071,0.2731
ZNF527_3,ZNF527,0,0.002923,0.09229
ZNF527_4,ZNF527,0,-0.02184,0.2352
ZNF527_5,ZNF527,0,-0.006809,0.07414
ZNF527_6,ZNF527,0,-0.007987,0.07721
ZNF528_1,ZNF528,0,-0.01127,0.1632
ZNF528_2,ZNF528,0,-0.02177,0.163
ZNF528_3,ZNF528,0,-0.02726,0.2253
ZNF528_4,ZNF528,0,-0.01005,0.152
ZNF528_5,ZNF528,0,0.001792,0.09295
ZNF528_6,ZNF528,0,-0.00377,0.1222
ZNF529_1,ZNF529,0,0.002686,0.08808
ZNF529_2,ZNF529,0,-0.006051,0.08599
ZNF529_3,ZNF529,0,-0.002683,0.1509
ZNF529_4,ZNF529,0,-0.0148,0.1402
ZNF529_5,ZNF529,0,-0.00882,0.1647
ZNF529_6,ZNF529,0,0.001662,0.1068
ZNF530_1,ZNF530,0,-0.02167,0.1371
ZNF530_2,ZNF530,0,-0.0003022,0.1321
ZNF530_3,ZNF530,0,-0.01369,0.2303
ZNF530_4,ZNF530,0,-0.02498,0.2297
ZNF530_5,ZNF530,0,-0.004228,0.07868
ZNF530_6,ZNF530,0,-0.008709,0.09591
ZNF532_P1_1,ZNF532,1,-0.006079,0.1374
ZNF532_P1_2,ZNF532,0,-0.008234,0.1535
ZNF532_P1_3,ZNF532,0,0.005529,0.1798
ZNF532_P1_4,ZNF532,1,0.00118,0.1063
ZNF532_P1_5,ZNF532,1,-0.01308,0.1246
ZNF532_P1_6,ZNF532,0,-0.003283,0.1799
ZNF532_P2_1,ZNF532,1,0.001737,0.05987
ZNF532_P2_2,ZNF532,1,-0.003725,0.0785
ZNF532_P2_3,ZNF532,1,-0.008971,0.2681
ZNF532_P2_4,ZNF532,1,-0.01319,0.1142
ZNF532_P2_5,ZNF532,1,0.002638,0.09295
ZNF532_P2_6,ZNF532,0,-0.001358,0.1071
ZNF534_1,ZNF534,0,-0.0005899,0.09498
ZNF534_2,ZNF534,0,-0.006555,0.1176
ZNF534_3,ZNF534,0,-0.0119,0.1286
ZNF534_4,ZNF534,0,0.004024,0.1746
ZNF534_5,ZNF534,0,-0.003882,0.103
ZNF534_6,ZNF534,0,0.006424,0.09099
ZNF536_1,ZNF536,0,-0.009208,0.1526
ZNF536_2,ZNF536,0,-0.01255,0.1297
ZNF536_3,ZNF536,0,0.005541,0.1543
ZNF536_4,ZNF536,0,-0.00762,0.1274
ZNF536_5,ZNF536,0,-0.001042,0.08574
ZNF536_6,ZNF536,0,-0.006788,0.08776
ZNF540_P1_1,ZNF540,0,0.003559,0.1461
ZNF540_P1_2,ZNF540,0,0.001265,0.1807
ZNF540_P1_3,ZNF540,0,-0.04447,0.4297
ZNF540_P1_4,ZNF540,0,-0.0003941,0.1267
ZNF540_P1_5,ZNF540,0,0.003637,0.06941
ZNF540_P1_6,ZNF540,0,0.003404,0.06108
ZNF540_P2_1,ZNF540,0,-0.02662,0.2008
ZNF540_P2_2,ZNF540,0,-0.006235,0.1533
ZNF540_P2_3,ZNF540,0,0.002378,0.3194
ZNF540_P2_4,ZNF540,0,-0.008769,0.1381
ZNF540_P2_5,ZNF540,0,-0.003701,0.102
ZNF540_P2_6,ZNF540,0,0.0001498,0.1693
ZNF541_1,ZNF541,0,-0.0004972,0.09016
ZNF541_2,ZNF541,0,-0.008825,0.1412
ZNF541_3,ZNF541,0,-0.02196,0.2258
ZNF541_4,ZNF541,0,-0.00365,0.1094
ZNF541_5,ZNF541,0,-0.0009591,0.1139
ZNF541_6,ZNF541,0,-0.01104,0.0932
ZNF543_1,ZNF543,0,-0.0001937,0.1296
ZNF543_2,ZNF543,0,0.004268,0.1318
ZNF543_3,ZNF543,0,-0.01358,0.17
ZNF543_4,ZNF543,0,-0.004159,0.09039
ZNF543_5,ZNF543,0,0.001955,0.1238
ZNF543_6,ZNF543,0,0.001905,0.07992
ZNF544_1,ZNF544,0,-0.00622,0.106
ZNF544_2,ZNF544,0,-0.004788,0.1549
ZNF544_3,ZNF544,0,-0.004884,0.09138
ZNF544_4,ZNF544,0,-0.005463,0.08713
ZNF544_5,ZNF544,0,-0.01142,0.07036
ZNF544_6,ZNF544,0,-0.02405,0.2341
ZNF546_1,ZNF546,0,-0.008685,0.1162
ZNF546_2,ZNF546,0,8.768e-05,0.06744
ZNF546_3,ZNF546,0,-0.01787,0.1823
ZNF546_4,ZNF546,0,-0.003822,0.1405
ZNF546_5,ZNF546,0,-0.0147,0.1032
ZNF546_6,ZNF546,0,-0.003799,0.09014
ZNF547_1,ZNF547,0,-0.01802,0.1769
ZNF547_2,ZNF547,0,-0.005353,0.09036
ZNF547_3,ZNF547,0,-0.02269,0.1815
ZNF547_4,ZNF547,0,-0.0292,0.1892
ZNF547_5,ZNF547,0,0.0006983,0.0664
ZNF547_6,ZNF547,0,-0.00252,0.1118
ZNF548_1,ZNF548,0,-0.04593,0.3165
ZNF548_2,ZNF548,0,-0.00473,0.1267
ZNF548_3,ZNF548,0,-0.0108,0.1245
ZNF548_4,ZNF548,0,-0.02453,0.3444
ZNF548_5,ZNF548,0,-0.005538,0.132
ZNF548_6,ZNF548,0,-0.001252,0.06084
ZNF549_1,ZNF549,0,-0.007155,0.1194
ZNF549_2,ZNF549,0,-0.008648,0.1987
ZNF549_3,ZNF549,0,-0.0005699,0.08993
ZNF549_4,ZNF549,0,-0.01129,0.1778
ZNF549_5,ZNF549,0,-0.002596,0.1517
ZNF549_6,ZNF549,0,-0.01865,0.1339
ZNF550_1,ZNF550,0,0.006181,0.1451
ZNF550_2,ZNF550,0,-0.003681,0.1026
ZNF550_3,ZNF550,0,-0.006108,0.1314
ZNF550_4,ZNF550,0,-0.01419,0.1296
ZNF550_5,ZNF550,0,-0.0003197,0.06362
ZNF550_6,ZNF550,0,-0.009086,0.1688
ZNF551_1,ZNF551,0,-0.006727,0.1493
ZNF551_2,ZNF551,0,-0.001888,0.06978
ZNF551_3,ZNF551,0,-0.001924,0.1251
ZNF551_4,ZNF551,0,-0.02083,0.157
ZNF551_5,ZNF551,0,-0.00861,0.08282
ZNF551_6,ZNF551,0,-0.001779,0.07198
ZNF552_1,ZNF552,0,-0.007123,0.1887
ZNF552_2,ZNF552,0,-0.01625,0.1372
ZNF552_3,ZNF552,0,-0.02481,0.2449
ZNF552_4,ZNF552,0,-0.03206,0.2748
ZNF552_5,ZNF552,0,0.004245,0.06698
ZNF552_6,ZNF552,0,0.004654,0.05052
ZNF554_1,ZNF554,0,-0.02254,0.1914
ZNF554_2,ZNF554,0,-0.01803,0.2017
ZNF554_3,ZNF554,0,-0.0116,0.08469
ZNF554_4,ZNF554,0,-0.00876,0.1793
ZNF554_5,ZNF554,0,-0.008542,0.1062
ZNF554_6,ZNF554,0,-0.01315,0.0888
ZNF555_1,ZNF555,0,0.001507,0.1106
ZNF555_2,ZNF555,0,-0.008026,0.111
ZNF555_3,ZNF555,0,0.002576,0.1599
ZNF555_4,ZNF555,0,-0.02845,0.2129
ZNF555_5,ZNF555,0,0.0006735,0.08003
ZNF555_6,ZNF555,0,-0.001394,0.07484
ZNF556_1,ZNF556,0,0.002132,0.1498
ZNF556_2,ZNF556,0,0.002306,0.119
ZNF556_3,ZNF556,0,-0.003049,0.1257
ZNF556_4,ZNF556,0,-0.008239,0.2191
ZNF556_5,ZNF556,0,-0.0004778,0.112
ZNF556_6,ZNF556,0,0.007915,0.1196
ZNF557_1,ZNF557,0,-0.0008657,0.08458
ZNF557_2,ZNF557,0,-0.007584,0.1395
ZNF557_3,ZNF557,0,-0.0007996,0.1081
ZNF557_4,ZNF557,0,-0.0101,0.1342
ZNF557_5,ZNF557,0,-0.003937,0.09522
ZNF557_6,ZNF557,0,0.001661,0.09456
ZNF558_1,ZNF558,0,-0.01199,0.1757
ZNF558_2,ZNF558,0,-0.009751,0.1603
ZNF558_3,ZNF558,0,-0.002645,0.1165
ZNF558_4,ZNF558,0,-0.0017,0.1455
ZNF558_5,ZNF558,0,-0.01038,0.1481
ZNF558_6,ZNF558,0,-0.01381,0.1404
ZNF559-ZNF177_4,ZNF559-ZNF177,0,-0.03185,0.2278
ZNF559-ZNF177_5,ZNF559-ZNF177,0,-0.006934,0.1484
ZNF559-ZNF177_6,ZNF559-ZNF177,0,-0.001292,0.091
ZNF559_1|ZNF559-ZNF177_2,ZNF559|ZNF559-ZNF177,0,-0.009634,0.1763
ZNF559_2,ZNF559,0,-0.007528,0.181
ZNF559_3,ZNF559,0,-0.004959,0.1549
ZNF559_4|ZNF177_P1_4|ZNF559-ZNF177_1,ZNF559|ZNF177|ZNF559-ZNF177,0,0.000715,0.06209
ZNF559_5,ZNF559,0,-0.01102,0.1413
ZNF559_6,ZNF559,0,0.002441,0.09984
ZNF560_1,ZNF560,0,-0.001966,0.1078
ZNF560_2,ZNF560,0,0.005255,0.2459
ZNF560_3,ZNF560,0,0.005786,0.1665
ZNF560_4,ZNF560,0,-0.01378,0.1458
ZNF560_5,ZNF560,0,-0.01552,0.1387
ZNF560_6,ZNF560,0,0.002808,0.07922
ZNF561_1,ZNF561,0,-0.004183,0.08708
ZNF561_2,ZNF561,0,-0.01,0.1113
ZNF561_3,ZNF561,0,-0.00439,0.1454
ZNF561_4,ZNF561,0,-0.01166,0.1645
ZNF561_5,ZNF561,0,0.004335,0.09138
ZNF561_6,ZNF561,0,-0.004301,0.07573
ZNF562_1,ZNF562,0,-0.02172,0.193
ZNF562_2,ZNF562,0,-0.01967,0.1685
ZNF562_3,ZNF562,0,0.004212,0.1422
ZNF562_4,ZNF562,0,-0.0006052,0.08068
ZNF562_5,ZNF562,0,0.004805,0.08908
ZNF562_6,ZNF562,0,0.0006112,0.1188
ZNF563_1,ZNF563,0,-0.01895,0.1807
ZNF563_2,ZNF563,0,-0.006948,0.1143
ZNF563_3,ZNF563,0,-0.006451,0.1657
ZNF563_4,ZNF563,0,-0.005892,0.06949
ZNF563_5,ZNF563,0,0.000509,0.0821
ZNF563_6,ZNF563,0,-0.002412,0.1374
ZNF565_1,ZNF565,0,-0.002143,0.1106
ZNF565_2,ZNF565,0,0.005163,0.107
ZNF565_3,ZNF565,0,-0.01867,0.3221
ZNF565_4,ZNF565,0,-0.01071,0.07755
ZNF565_5,ZNF565,0,-0.009081,0.1078
ZNF565_6,ZNF565,0,0.003024,0.07349
ZNF566_1,ZNF566,0,-0.01324,0.2083
ZNF566_2,ZNF566,0,-0.005164,0.09169
ZNF566_3,ZNF566,0,-0.004833,0.1216
ZNF566_4,ZNF566,0,-0.001884,0.1201
ZNF566_5,ZNF566,0,-0.00152,0.111
ZNF566_6,ZNF566,0,-0.008317,0.1509
ZNF567_1,ZNF567,0,-0.07759,0.3559
ZNF567_2,ZNF567,0,-0.04609,0.3574
ZNF567_3,ZNF567,0,0.003556,0.1452
ZNF567_4,ZNF567,0,0.001338,0.1301
ZNF567_5,ZNF567,0,-0.02078,0.2478
ZNF567_6,ZNF567,0,-0.009958,0.1466
ZNF568_1,ZNF568,0,-0.002569,0.1454
ZNF568_2,ZNF568,0,-0.01032,0.08546
ZNF568_3,ZNF568,0,-0.004536,0.09839
ZNF568_4,ZNF568,0,-0.00155,0.09248
ZNF568_5,ZNF568,0,0.002607,0.06606
ZNF568_6,ZNF568,0,0.005918,0.07999
ZNF569_1,ZNF569,0,-0.00497,0.1364
ZNF569_2,ZNF569,0,-0.006791,0.08939
ZNF569_3,ZNF569,0,-0.0277,0.1563
ZNF569_4,ZNF569,0,-0.01105,0.2377
ZNF569_5,ZNF569,0,-0.01685,0.1442
ZNF569_6,ZNF569,0,-0.0012,0.09512
ZNF570_P1_1,ZNF570,0,-0.00321,0.1141
ZNF570_P1_2,ZNF570,0,-0.01398,0.1059
ZNF570_P1_3,ZNF570,0,0.004317,0.1164
ZNF570_P1_4,ZNF570,0,-0.007406,0.1494
ZNF570_P1_5,ZNF570,0,0.0003442,0.07177
ZNF570_P1_6,ZNF570,0,-0.001761,0.1209
ZNF570_P2_1,ZNF570,0,0.0004123,0.1126
ZNF570_P2_2,ZNF570,0,-0.002321,0.1052
ZNF570_P2_3,ZNF570,0,-0.006166,0.2151
ZNF570_P2_4,ZNF570,0,-0.006063,0.1115
ZNF570_P2_5,ZNF570,0,-0.005656,0.08481
ZNF570_P2_6,ZNF570,0,-0.01018,0.09287
ZNF571_1,ZNF571,0,0.007027,0.1198
ZNF571_2,ZNF571,0,-0.0005436,0.1157
ZNF571_3,ZNF571,0,-0.01194,0.154
ZNF571_4,ZNF571,0,-0.03391,0.2564
ZNF571_5,ZNF571,0,-0.0008691,0.1467
ZNF571_6,ZNF571,0,-0.002812,0.06888
ZNF572_1,ZNF572,0,-0.01234,0.2375
ZNF572_2,ZNF572,0,-0.01212,0.2913
ZNF572_3,ZNF572,0,0.0009606,0.153
ZNF572_4,ZNF572,0,-0.004652,0.1438
ZNF572_5,ZNF572,0,-0.003062,0.1752
ZNF572_6,ZNF572,0,-0.009897,0.1956
ZNF573_1,ZNF573,0,-0.004613,0.0972
ZNF573_2,ZNF573,0,-0.00455,0.1249
ZNF573_3,ZNF573,0,-0.003067,0.1191
ZNF573_4,ZNF573,0,-0.003811,0.1127
ZNF573_5,ZNF573,0,-0.007343,0.09775
ZNF573_6,ZNF573,0,-0.01019,0.1027
ZNF574_P1_1,ZNF574,0,-0.1837,0.7
ZNF574_P1_5,ZNF574,0,-0.001524,0.5224
ZNF574_P1_6,ZNF574,0,0.007938,0.3021
ZNF574_P2_1,ZNF574,0,-0.01,0.1769
ZNF574_P2_2,ZNF574,0,-0.0103,0.1327
ZNF574_P2_3,ZNF574,0,2.763e-05,0.1051
ZNF574_P2_4,ZNF574,0,0.002271,0.1125
ZNF574_P2_5,ZNF574,0,-0.007628,0.1118
ZNF574_P2_6,ZNF574,0,-0.01382,0.1327
ZNF575_1,ZNF575,0,-0.007409,0.1467
ZNF575_2,ZNF575,0,0.001766,0.1273
ZNF575_3,ZNF575,0,-0.01479,0.2129
ZNF575_4,ZNF575,0,-0.009437,0.1308
ZNF575_5,ZNF575,0,-0.002087,0.1187
ZNF575_6,ZNF575,0,0.001222,0.09454
ZNF576_1,ZNF576,0,-0.01936,0.1661
ZNF576_2,ZNF576,0,-0.03082,0.2763
ZNF576_3,ZNF576,0,-0.01166,0.1791
ZNF576_4,ZNF576,0,-0.008872,0.2017
ZNF576_5,ZNF576,0,-0.007629,0.0625
ZNF576_6,ZNF576,0,-0.003464,0.1021
ZNF577_1,ZNF577,0,0.01017,0.1382
ZNF577_2,ZNF577,0,-0.007897,0.1574
ZNF577_3,ZNF577,0,-0.02496,0.2263
ZNF577_4,ZNF577,0,-0.001998,0.09384
ZNF577_5,ZNF577,0,0.006554,0.1025
ZNF577_6,ZNF577,0,0.0008842,0.09884
ZNF578_1,ZNF578,0,0.004119,0.1384
ZNF578_2,ZNF578,0,-0.0006874,0.1272
ZNF578_3,ZNF578,0,0.00243,0.1303
ZNF578_4,ZNF578,0,-0.003349,0.1329
ZNF578_5,ZNF578,0,0.007598,0.106
ZNF578_6,ZNF578,0,-0.000442,0.07879
ZNF579_1,ZNF579,0,0.002281,0.08619
ZNF579_2,ZNF579,0,-0.01845,0.1371
ZNF579_3,ZNF579,0,-0.01922,0.1472
ZNF579_4,ZNF579,0,-0.01313,0.1556
ZNF579_5,ZNF579,0,-0.006623,0.1122
ZNF579_6,ZNF579,0,-0.02077,0.1876
ZNF57_1,ZNF57,0,-0.005622,0.1222
ZNF57_2,ZNF57,0,-0.01149,0.1339
ZNF57_3,ZNF57,0,-0.0615,0.387
ZNF57_4,ZNF57,0,-0.01977,0.1802
ZNF57_5,ZNF57,0,-0.01028,0.1242
ZNF57_6,ZNF57,0,-0.01882,0.1499
ZNF580_P2_1,ZNF580,0,-0.02408,0.2023
ZNF580_P2_2,ZNF580,0,-0.02293,0.1702
ZNF580_P2_3,ZNF580,0,0.002369,0.2248
ZNF580_P2_4,ZNF580,0,-0.002875,0.1581
ZNF580_P2_5,ZNF580,0,-0.004308,0.1022
ZNF580_P2_6,ZNF580,0,0.0003906,0.125
ZNF581_P1_1,ZNF581,0,0.002976,0.1618
ZNF581_P1_2,ZNF581,0,-0.05043,0.365
ZNF581_P1_3,ZNF581,0,-0.01704,0.1814
ZNF581_P1_4,ZNF581,0,-0.008759,0.1851
ZNF581_P1_5,ZNF581,0,-0.02056,0.1178
ZNF581_P1_6,ZNF581,0,-0.003589,0.0667
ZNF581_P2_1|ZNF580_P1_1,ZNF581|ZNF580,0,-0.01502,0.1994
ZNF581_P2_2|ZNF580_P1_2,ZNF581|ZNF580,0,0.0001923,0.1008
ZNF581_P2_3|ZNF580_P1_3,ZNF581|ZNF580,0,-0.002717,0.1008
ZNF581_P2_4|ZNF580_P1_4,ZNF581|ZNF580,0,-0.00568,0.1142
ZNF581_P2_5|ZNF580_P1_5,ZNF581|ZNF580,0,-0.004085,0.1327
ZNF581_P2_6|ZNF580_P1_6,ZNF581|ZNF580,0,-0.01037,0.09988
ZNF582_1,ZNF582,0,-0.008098,0.1509
ZNF582_2,ZNF582,0,-0.009753,0.2167
ZNF582_3,ZNF582,0,-0.005888,0.1173
ZNF582_4,ZNF582,0,-0.001392,0.1683
ZNF582_5,ZNF582,0,0.003173,0.09988
ZNF582_6,ZNF582,0,-0.003133,0.113
ZNF583_1,ZNF583,0,-0.02405,0.2237
ZNF583_2,ZNF583,0,-0.01119,0.1741
ZNF583_3,ZNF583,0,-0.0009643,0.1027
ZNF583_4,ZNF583,0,-0.03698,0.2019
ZNF583_5,ZNF583,0,-0.009961,0.1776
ZNF583_6,ZNF583,0,-0.02248,0.1691
ZNF584_1,ZNF584,0,-0.009681,0.115
ZNF584_2,ZNF584,0,-0.00231,0.09622
ZNF584_3,ZNF584,0,0.004538,0.08197
ZNF584_4,ZNF584,0,-0.003855,0.1344
ZNF584_5,ZNF584,0,-0.002338,0.1059
ZNF584_6,ZNF584,0,0.003295,0.1411
ZNF585A_1,ZNF585A,0,-0.0135,0.1417
ZNF585A_2,ZNF585A,0,-0.004683,0.1086
ZNF585A_3,ZNF585A,0,-0.009902,0.2437
ZNF585A_4,ZNF585A,0,-0.04076,0.3957
ZNF585A_5,ZNF585A,0,0.00104,0.1095
ZNF585A_6,ZNF585A,0,-0.00867,0.1256
ZNF585B_1,ZNF585B,0,-0.01799,0.1807
ZNF585B_2,ZNF585B,0,-0.04048,0.2198
ZNF585B_3,ZNF585B,0,-0.004572,0.1468
ZNF585B_4,ZNF585B,0,-0.01026,0.115
ZNF585B_5,ZNF585B,0,-0.003777,0.1245
ZNF585B_6,ZNF585B,0,-0.00297,0.09523
ZNF586_1,ZNF586,0,-0.01319,0.1103
ZNF586_2,ZNF586,0,-0.01033,0.1954
ZNF586_3,ZNF586,0,0.00673,0.2378
ZNF586_4,ZNF586,0,0.005039,0.1608
ZNF586_5,ZNF586,0,0.004644,0.09777
ZNF586_6,ZNF586,0,-0.0003035,0.1551
ZNF587B_1,ZNF587B,0,-0.00728,0.0918
ZNF587B_2,ZNF587B,0,0.0003671,0.1627
ZNF587B_3,ZNF587B,0,-0.01053,0.142
ZNF587B_4,ZNF587B,0,-0.02239,0.2029
ZNF587B_5,ZNF587B,0,0.004895,0.08204
ZNF587B_6,ZNF587B,0,-0.001704,0.1312
ZNF587_1,ZNF587,0,-0.004832,0.1524
ZNF587_2,ZNF587,0,-0.0124,0.1388
ZNF587_3,ZNF587,0,-0.001962,0.1009
ZNF587_4,ZNF587,0,-0.04605,0.2492
ZNF587_5,ZNF587,0,-0.006147,0.1293
ZNF587_6,ZNF587,0,-0.00313,0.1254
ZNF589_1,ZNF589,0,-0.0001246,0.09854
ZNF589_2,ZNF589,0,-0.009869,0.176
ZNF589_3,ZNF589,0,-0.004666,0.1259
ZNF589_4,ZNF589,0,-0.01317,0.1426
ZNF589_5,ZNF589,0,-0.009233,0.1073
ZNF589_6,ZNF589,0,0.000619,0.1343
ZNF592_1,ZNF592,0,-0.02944,0.182
ZNF592_2,ZNF592,0,-0.005247,0.1097
ZNF592_3,ZNF592,0,-0.004805,0.1462
ZNF592_4,ZNF592,0,-0.0006472,0.105
ZNF592_5,ZNF592,0,-0.00899,0.07763
ZNF592_6,ZNF592,0,0.00279,0.09973
ZNF593_1,ZNF593,0,-0.005278,0.1049
ZNF593_2,ZNF593,0,-0.1628,0.5731
ZNF593_3,ZNF593,0,0.004937,0.2597
ZNF593_4,ZNF593,0,-0.01598,0.1993
ZNF593_5,ZNF593,0,-0.008275,0.1475
ZNF593_6,ZNF593,0,-0.01186,0.13
ZNF594_1,ZNF594,0,-0.003385,0.1187
ZNF594_2,ZNF594,0,0.003534,0.2412
ZNF594_3,ZNF594,0,-0.009573,0.1157
ZNF594_4,ZNF594,0,-0.007502,0.2923
ZNF594_5,ZNF594,0,-0.0009521,0.04968
ZNF594_6,ZNF594,0,0.00266,0.1297
ZNF595_P1_1,ZNF595,0,-0.007325,0.2536
ZNF595_P1_2,ZNF595,0,-0.01153,0.1392
ZNF595_P1_3,ZNF595,0,-0.01842,0.3037
ZNF595_P1_4,ZNF595,0,-0.007667,0.2326
ZNF595_P1_5,ZNF595,0,-0.006891,0.0702
ZNF595_P1_6,ZNF595,0,-0.003159,0.13
ZNF595_P2_1,ZNF595,0,-0.007699,0.1734
ZNF595_P2_2,ZNF595,0,0.01445,0.2192
ZNF595_P2_3,ZNF595,0,0.001196,0.2661
ZNF595_P2_4,ZNF595,0,0.001055,0.09355
ZNF595_P2_5,ZNF595,0,-0.003267,0.07359
ZNF595_P2_6,ZNF595,0,-0.01609,0.1199
ZNF596_1,ZNF596,0,-0.01676,0.1727
ZNF596_2,ZNF596,0,-0.01221,0.1404
ZNF596_3,ZNF596,0,-0.03153,0.2734
ZNF596_4,ZNF596,0,0.008412,0.1886
ZNF596_5,ZNF596,0,-0.0239,0.1476
ZNF596_6,ZNF596,0,-0.01627,0.09327
ZNF597_1,ZNF597,0,-0.005361,0.1631
ZNF597_2,ZNF597,0,-0.02178,0.2632
ZNF597_3,ZNF597,0,-0.009398,0.1506
ZNF597_4,ZNF597,0,-0.006102,0.1289
ZNF597_5,ZNF597,0,-0.003134,0.1051
ZNF597_6,ZNF597,0,-0.009337,0.1336
ZNF598_1,ZNF598,0,-0.01538,0.1797
ZNF598_2,ZNF598,0,-0.007725,0.1864
ZNF598_3,ZNF598,0,-0.07527,0.4138
ZNF598_4,ZNF598,0,-0.007478,0.1171
ZNF598_5,ZNF598,0,-0.02686,0.2447
ZNF598_6,ZNF598,0,-0.002937,0.1697
ZNF599_1,ZNF599,0,-0.002777,0.1051
ZNF599_2,ZNF599,0,0.002512,0.1065
ZNF599_3,ZNF599,0,-0.08355,0.4306
ZNF599_4,ZNF599,0,-0.00145,0.1469
ZNF599_5,ZNF599,0,0.002385,0.1298
ZNF599_6,ZNF599,0,-0.009397,0.06242
ZNF600_1,ZNF600,0,-0.007257,0.1276
ZNF600_2,ZNF600,0,-0.02436,0.1727
